time,open,high,low,close,tick_volume,spread,real_volume,rsi,sma_20,std_20,upper_bb,lower_bb,atr_current,ema30,ema90,vol_sma,day,vwap,vwap_std,cvd,ofi,volume_ratio,regime,dir_prob
2026-02-25 08:36:00,195385.0,195400.0,195240.0,195325.0,13849,5,37853,50.78021947599176,195353.25,101.45358025893042,195556.15716051785,195150.34283948215,172.85714285714286,195294.54847665527,195194.6957777768,14736.95,2026-02-25,195262.6188709119,85.89977840374362,100790.0,-0.37499999997656247,0.9397466911396593,0,0.06660365577250393
2026-02-25 08:37:00,195330.0,195395.0,195220.0,195265.0,12715,5,34688,43.13463450724395,195355.0,99.4987437105953,195553.99748742118,195156.00251257882,172.85714285714286,195292.6421233227,195196.24092551795,14793.85,2026-02-25,195263.32677754114,83.76602578617933,88075.0,-0.3714285714073469,0.8594787698936656,0,0.015393293542046983
2026-02-25 08:38:00,195265.0,195330.0,195185.0,195285.0,12845,5,36061,46.49145447539533,195351.25,100.70638666825647,195552.66277333652,195149.83722666348,174.28571428571428,195292.14908310835,195198.19167440766,14588.8,2026-02-25,195263.40277285717,85.89382130280984,100920.0,0.13793103447324612,0.8804699495497365,0,0.007708671037223491
2026-02-25 08:39:00,195285.0,195295.0,195085.0,195145.0,17995,5,51109,30.6566437821581,195341.25,110.78517618862853,195562.82035237725,195119.67964762275,178.92857142857142,195282.65559387556,195197.02262661845,15134.45,2026-02-25,195260.67184249905,94.67318361549445,82925.0,-0.6666666666349206,1.1890091810398202,0,0.12287423800456747
2026-02-25 08:40:00,195150.0,195160.0,195030.0,195115.0,17607,5,50880,28.093630587416627,195326.5,120.37332280075009,195567.2466456015,195085.7533543985,169.28571428571428,195271.83910394812,195195.2199315279,15190.25,2026-02-25,195256.0067841761,107.80152870265466,65318.0,-0.2692307692100592,1.1590987640090458,0,0.10753882107988151
2026-02-25 08:41:00,195115.0,195170.0,194960.0,195010.0,15143,5,40591,20.56985894802331,195311.5,139.6810276081672,195590.86205521633,195032.13794478367,173.21428571428572,195254.94625853212,195191.149163802,15429.6,2026-02-25,195250.8544719213,124.79632529446823,50175.0,-0.49999999997619043,0.9814253123859455,0,0.130635204172671
2026-02-25 08:42:00,195005.0,195060.0,194900.0,194905.0,17306,5,48764,15.410867237341023,195282.0,159.74815706042207,195601.49631412086,194962.50368587914,174.28571428571428,195232.36908056232,195184.860171191,15513.55,2026-02-25,195242.7604279467,145.04848957320618,32869.0,-0.6249999999609375,1.115540930347267,0,0.85
2026-02-25 08:43:00,194910.0,194960.0,194775.0,194835.0,19177,5,56696,12.74675808781646,195253.25,185.21164991206865,195623.67329982415,194882.82670017585,181.07142857142858,195206.73236568735,195177.1709366593,15831.15,2026-02-25,195231.40002475394,169.79801812460917,13692.0,-0.40540540538349157,1.2113459856035655,0,0.85
2026-02-25 08:44:00,194835.0,194975.0,194805.0,194905.0,13939,5,39442,28.251007762791915,195222.75,190.00328944519575,195602.7565788904,194842.7434211096,181.07142857142858,195187.26576144947,195171.18915783163,16152.6,2026-02-25,195224.35605372093,180.4118096262279,27631.0,0.41176470585813146,0.8629570471621516,0,0.10764490632680947
2026-02-25 08:45:00,194905.0,195050.0,194875.0,195045.0,15580,5,45144,50.32029116788459,195195.25,172.26414081439916,195539.7782816288,194850.7217183712,180.35714285714286,195178.08732522695,195168.4157697474,16159.95,2026-02-25,195218.99652901627,172.0579767648071,43211.0,0.7999999999542857,0.9641118939099661,0,0.01799937664387312
2026-02-25 08:46:00,195045.0,195060.0,194955.0,194995.0,10944,5,33872,44.24473541846708,195176.0,172.04344616526046,195520.08689233052,194831.91310766948,165.0,195166.27523972845,195164.60443414855,15769.25,2026-02-25,195215.58684900028,166.96856429270133,32267.0,-0.4761904761451247,0.6940089097447919,0,0.046207659443958375
2026-02-25 08:47:00,194995.0,195000.0,194835.0,194905.0,13690,5,39096,34.792902377800104,195158.25,181.0006906064145,195520.25138121282,194796.24861878718,165.0,195149.4187726492,195158.89884218926,15703.25,2026-02-25,195209.72504879106,174.67103583654603,18577.0,-0.5454545454214875,0.8717940553701483,0,0.0359675627438504
2026-02-25 08:48:00,194900.0,194965.0,194825.0,194915.0,11204,5,33080,36.67186710166824,195136.75,183.17574965905843,195503.10149931812,194770.39850068188,164.64285714285714,195134.29498086538,195153.5384280752,15671.3,2026-02-25,195204.91196547227,178.83220515980452,29781.0,0.10714285713520408,0.7149374972078162,0,0.005170431071773197
2026-02-25 08:49:00,194915.0,194945.0,194775.0,194785.0,11722,5,32724,24.976594577354632,195111.25,195.0969731886426,195501.4439463773,194721.0560536227,164.28571428571428,195111.75982080956,195145.43868240324,15905.8,2026-02-25,195198.9625315747,186.03658933951402,18059.0,-0.7647058823079584,0.7369638748124979,0,0.13335517392865426
2026-02-25 08:50:00,194780.0,194865.0,194755.0,194865.0,12767,5,38368,39.75574884058861,195089.75,197.4606889591279,195484.67137791825,194694.82862208175,160.71428571428572,195095.83983237026,195139.27519487788,15454.65,2026-02-25,195192.58192038588,190.24028742367784,30826.0,0.7727272726570248,0.8260944117137391,0,0.06664913972971738
2026-02-25 08:51:00,194860.0,194900.0,194810.0,194865.0,9319,5,25404,39.75574884046624,195062.5,188.33410960872138,195439.16821921745,194685.83178078255,154.64285714285714,195080.94693995928,195133.2471686168,14983.3,2026-02-25,195188.43381989657,184.15864871006124,40145.0,0.05555555554938272,0.6219591144803736,0,0.02049411011357337
2026-02-25 08:52:00,194870.0,194895.0,194820.0,194845.0,6953,5,18876,36.91510399083634,195045.0,191.60677935486095,195428.21355870971,194661.78644129029,149.64285714285714,195065.72455673612,195126.91206600983,13961.9,2026-02-25,195185.3594588841,184.51406070126194,33192.0,-0.3333333332888889,0.49799812346421474,0,0.035888330583190325
2026-02-25 08:53:00,194845.0,194845.0,194555.0,194565.0,26272,5,78455,16.40366894794886,195011.5,213.91156559369193,195439.32313118738,194583.67686881262,155.35714285714286,195033.41974662413,195114.56235027334,14532.65,2026-02-25,195167.5901329443,199.78224622425304,6920.0,-0.9655172413460166,1.8077914213843946,0,0.11289656123700123
2026-02-25 08:54:00,194575.0,194650.0,194520.0,194530.0,16448,5,52369,15.09329281737405,194974.5,230.22243248880508,195434.94486497762,194514.05513502238,155.35714285714286,195000.94105329356,195101.7148260915,14661.2,2026-02-25,195155.2441898809,215.71186380703975,-9528.0,-0.3461538461272189,1.121872698004855,0,0.1719563325044052
2026-02-25 08:55:00,194530.0,194550.0,194445.0,194535.0,17887,5,55407,16.287439228471158,194932.0,228.90701398743545,195389.81402797488,194474.18597202512,147.85714285714286,194970.88034017786,195089.25955518842,14668.1,2026-02-25,195141.14295156958,221.35851156719173,8359.0,0.04761904761451247,1.2194490083915301,0,0.1693860348639384
2026-02-25 08:56:00,194540.0,194580.0,194450.0,194495.0,13989,5,41484,14.279183745493384,194890.5,229.14543761323733,195348.79087522646,194432.20912477354,145.71428571428572,194940.17838274705,195076.1989056238,14675.1,2026-02-25,195130.50898419388,222.51578562826458,-5630.0,-0.3461538461272189,0.9532473373258422,0,0.17968437171953366
2026-02-25 08:57:00,194490.0,194580.0,194470.0,194525.0,8992,5,26529,23.16131805557798,194853.5,225.20224828272907,195303.90449656546,194403.09550343454,140.35714285714286,194913.39268063434,195064.08464396175,14488.95,2026-02-25,195124.03835503783,217.4219460669423,3362.0,0.3181818181528926,0.6206108793248505,0,0.02055584085466699
2026-02-25 08:58:00,194520.0,194525.0,194355.0,194415.0,16272,5,47334,15.703533105577563,194810.0,221.46046338370422,195252.9209267674,194367.0790732326,140.35714285714286,194881.2383141418,195049.81904739115,14660.3,2026-02-25,195110.90330711674,215.84127533978332,-12910.0,-0.6176470587871972,1.1099363587367859,0,0.05911499548197246
2026-02-25 08:59:00,194415.0,194550.0,194400.0,194525.0,10342,5,31272,39.89519845563958,194779.0,215.4102572938213,195209.82051458766,194348.17948541234,138.57142857142858,194858.25519710043,195038.2845628331,14277.65,2026-02-25,195103.52583745358,210.79742777250468,-2568.0,0.7333333332844444,0.7243488949506925,0,0.005105296722984451
2026-02-25 09:00:00,194525.0,194565.0,194410.0,194460.0,15598,5,43095,32.91747713073606,194746.25,211.39184742538774,195169.03369485078,194323.46630514922,142.14285714285714,194832.56131341655,195025.57501200162,14177.2,2026-02-25,195092.49027347437,207.77989647716456,-18166.0,-0.41935483868262224,1.100217250231992,0,0.017958172284101164
2026-02-25 09:01:00,194460.0,194505.0,194435.0,194475.0,6716,5,17877,36.139391252727904,194719.5,210.10586304107755,195139.71172608217,194299.28827391783,135.35714285714286,194809.49284158324,195013.4744622873,13755.85,2026-02-25,195087.80750659082,205.08611441885998,-11450.0,0.21428571425510207,0.4882286445399679,0,0.025669064706005443
2026-02-25 09:02:00,194480.0,194525.0,194405.0,194460.0,8300,5,22653,34.09259485672024,194697.25,212.9706861469938,195123.19137229398,194271.30862770602,133.92857142857142,194786.94491631983,195001.31018839087,13305.55,2026-02-25,195082.0400208305,205.71079170645964,-19750.0,-0.1666666666527778,0.6237998429222213,0,0.02316586317635933
2026-02-25 09:03:00,194465.0,194505.0,194380.0,194460.0,8430,5,22873,34.092594856559316,194678.5,216.680094050936,195111.86018810188,194245.13981189812,130.71428571428572,194765.8516959121,194989.41326117347,12768.2,2026-02-25,195076.15083914666,209.75847639842246,-28180.0,-0.039999999996800005,0.6602340188901644,0,0.03341413322309545
2026-02-25 09:04:00,194465.0,194595.0,194435.0,194575.0,12893,5,36342,60.733267348644986,194662.0,211.0150905055879,195084.03018101119,194239.96981898881,134.28571428571428,194753.5386832726,194980.3052774114,12715.9,2026-02-25,195068.56712191782,205.87601659848565,-15287.0,0.6874999999570313,1.013927445166277,0,0.05913872105371232
2026-02-25 09:05:00,194575.0,194630.0,194540.0,194565.0,9230,5,27873,58.17717933341834,194638.0,191.56145090731113,195021.1229018146,194254.8770981854,134.28571428571428,194741.37489725504,194971.17768889683,12398.4,2026-02-25,195063.69767783894,191.5893055163461,-24517.0,-0.11111111109876544,0.7444508968893209,0,0.04628564603435531
2026-02-25 09:06:00,194570.0,194570.0,194305.0,194325.0,20843,5,63281,25.71238106753985,194604.5,184.29024590811625,194973.08049181625,194235.91950818375,147.85714285714286,194714.51200065794,194956.97598144852,12893.35,2026-02-25,195049.137346267,178.91927023964217,-45360.0,-0.9245283018519046,1.6165697820957186,0,0.06935337343662155
2026-02-25 09:07:00,194325.0,194390.0,194280.0,194365.0,12257,5,37715,33.44935412905356,194577.5,177.37486322840886,194932.24972645682,194222.75027354318,135.0,194691.9628393252,194943.96552031778,12821.7,2026-02-25,195040.16893978362,173.70950661948288,-33103.0,0.3636363636033058,0.9559574783367603,0,0.04876930036316215
2026-02-25 09:08:00,194370.0,194410.0,194315.0,194380.0,8814,5,27316,36.54711098781807,194550.75,163.60474674632653,194877.95949349264,194223.54050650736,132.5,194671.83620453003,194931.5706737174,12702.2,2026-02-25,195034.07146242922,163.0255558839458,-24289.0,0.10526315788365652,0.6938955456529625,0,0.10018998761663467
2026-02-25 09:09:00,194385.0,194445.0,194375.0,194400.0,7862,5,22816,41.115321515412454,194531.5,157.1129328993844,194845.72586579877,194217.27413420123,130.0,194654.29838488295,194919.88780176753,12509.2,2026-02-25,195029.0330547869,152.45563058860628,-16427.0,0.21428571425510207,0.6284974258940391,0,0.08476145682255977
2026-02-25 09:10:00,194400.0,194415.0,194295.0,194385.0,11782,5,34729,38.515735555849815,194507.5,139.11846523182604,194785.73693046364,194229.26306953636,129.28571428571428,194636.92429553566,194908.1320259045,12459.95,2026-02-25,195021.13671574183,140.45310969613803,-28209.0,-0.12499999998958335,0.9455896692996796,0,0.0308745869255545
2026-02-25 09:11:00,194390.0,194460.0,194360.0,194450.0,9140,5,27396,54.200912644937695,194486.75,111.12196949884495,194708.99393899768,194264.50606100232,128.57142857142858,194624.86466356562,194898.06319017033,12451.0,2026-02-25,195015.67242671925,115.65333736804848,-19069.0,0.5999999999400001,0.7340775841291991,0,0.043729307997733904
2026-02-25 09:12:00,194445.0,194470.0,194400.0,194420.0,7599,5,23324,47.24716242939433,194465.5,73.15988259348836,194611.81976518699,194319.18023481301,121.42857142857143,194611.64758849688,194887.5563068699,12483.3,2026-02-25,195011.25517270583,78.74838715462843,-26668.0,-0.35714285709183674,0.6087332676450868,0,0.020583738533597417
2026-02-25 09:13:00,194420.0,194480.0,194375.0,194435.0,7286,5,21427,51.16314034756398,194459.0,69.53984090954651,194598.0796818191,194319.9203181809,118.21428571428571,194600.2509698842,194877.6100144112,11534.0,2026-02-25,195007.08198580105,65.97691426777807,-19382.0,0.14285714284353743,0.6316975897341497,0,0.018009869770220087
2026-02-25 09:14:00,194430.0,194460.0,194355.0,194360.0,5660,5,16019,34.948611025593166,194450.5,70.78321240192595,194592.06642480384,194308.93357519616,114.64285714285714,194584.750907311,194866.23397013845,10994.6,2026-02-25,195003.6686337187,62.432361059999806,-25042.0,-0.6666666666031746,0.5147981736484138,0,0.012847382978881697
2026-02-25 09:15:00,194365.0,194585.0,194340.0,194575.0,14235,5,41858,69.53986054407952,194452.5,73.79737550631613,194600.09475101263,194304.90524898737,127.14285714285714,194584.12181651677,194859.833223542,10812.0,2026-02-25,194996.73944369116,61.96555117230532,-10807.0,0.8571428571078717,1.3165926748045536,0,0.06433329190202816
2026-02-25 09:16:00,194570.0,194580.0,194470.0,194500.0,8617,5,25989,56.45069927587309,194452.75,73.95722447924098,194600.66444895847,194304.83555104153,126.42857142857143,194578.69460254794,194851.92480104655,10543.4,2026-02-25,194992.77445934332,62.40782676899504,-19424.0,-0.6363636363057852,0.8172885406976712,0,0.04121587453766021
2026-02-25 09:17:00,194495.0,194505.0,194420.0,194425.0,6946,5,21106,45.69864717956152,194447.75,72.17440499847396,194592.09880999694,194303.40119000306,123.57142857142857,194568.7788217384,194842.54183838618,10441.1,2026-02-25,194989.1848206249,59.86552913715266,-26370.0,-0.8235294116678201,0.6652555765190782,0,0.005059792405530389
2026-02-25 09:18:00,194425.0,194510.0,194380.0,194500.0,7958,5,23706,56.14085258850743,194452.0,72.64549828512419,194597.29099657026,194306.70900342974,121.42857142857143,194564.34147840046,194835.01344633373,10025.4,2026-02-25,194985.23037752835,59.87828785669249,-18412.0,0.5769230768786981,0.7937837891747025,0,0.072088795826326
2026-02-25 09:19:00,194500.0,194535.0,194475.0,194495.0,5344,5,14957,55.255380430876144,194450.5,71.35714473901416,194593.21428947803,194307.78571052197,119.28571428571429,194559.8678346327,194827.54062333738,9775.5,2026-02-25,194982.8006878668,60.30381171639206,-23756.0,-0.08333333331944444,0.5466728044595707,0,0.041101367287626256
2026-02-25 09:20:00,194495.0,194510.0,194370.0,194395.0,10464,5,32236,39.629241666141105,194447.25,72.37466480271125,194591.99932960543,194302.50067039457,110.35714285714286,194549.2312001403,194818.03423601127,9518.8,2026-02-25,194977.36623893667,60.08619539558858,-34220.0,-0.7142857142346939,1.0992982308682824,0,0.05397102277408675
2026-02-25 09:21:00,194400.0,194485.0,194330.0,194480.0,10354,5,28392,53.577860194029,194447.5,72.48411804293883,194592.46823608587,194302.53176391413,113.57142857142857,194544.764671099,194810.60491214288,9700.7,2026-02-25,194972.1558053208,59.84043108890865,-23866.0,0.5161290322247658,1.0673456554670617,0,0.028314792996958493
2026-02-25 09:22:00,194475.0,194565.0,194425.0,194550.0,11209,5,35243,62.49760944179807,194452.0,76.00900223719593,194604.0180044744,194299.9819955256,116.78571428571429,194545.10243425393,194804.87733165623,9846.15,2026-02-25,194967.46164904322,61.7202233051388,-12657.0,0.5357142856760204,1.1384145071920106,0,0.025732925243279442
2026-02-25 09:23:00,194550.0,194565.0,194485.0,194535.0,6776,5,21282,59.438476224417464,194455.75,78.24178113917559,194612.23356227836,194299.26643772164,117.5,194544.45066430207,194798.9459617297,9763.45,2026-02-25,194964.76246113336,64.40210849709216,-19433.0,-0.18749999997656253,0.6940169714591726,0,0.020593519099380033
2026-02-25 09:24:00,194540.0,194610.0,194485.0,194490.0,10998,5,30920,50.220290168589194,194451.5,73.59383555448386,194598.68767110896,194304.31232889104,117.85714285714286,194540.93771821808,194792.15594059278,9668.7,2026-02-25,194960.45139765224,63.95562240609421,-30431.0,-0.399999999968,1.1374848738701815,0,0.0488766383742613
2026-02-25 09:25:00,194485.0,194500.0,194310.0,194325.0,15115,5,46345,29.35452534918298,194439.5,73.67960511952005,194586.85921023905,194292.14078976095,124.28571428571429,194527.0062525266,194781.88877706326,9962.95,2026-02-25,194952.654533387,58.18125539601268,-45546.0,-0.8421052631135734,1.5171209330554531,0,0.07968603278324653
2026-02-25 09:26:00,194325.0,194410.0,194285.0,194405.0,13223,5,40290,43.56528991736484,194443.5,69.16989001185709,194581.8397800237,194305.1602199763,128.21428571428572,194519.13488139585,194773.60550723766,9581.95,2026-02-25,194945.86780991554,59.836277598819365,-32323.0,0.6399999999488001,1.379990502975511,0,0.07451130498268724
2026-02-25 09:27:00,194405.0,194475.0,194370.0,194430.0,9159,5,29362,47.67667772399179,194446.75,66.77288687105231,194580.2957737421,194313.2042262579,128.21428571428572,194513.38424388645,194766.05373784783,9427.05,2026-02-25,194941.72259507832,55.81951910733597,-23164.0,0.23809523807256236,0.9715658663092149,0,0.053941453201784166
2026-02-25 09:28:00,194430.0,194550.0,194430.0,194545.0,8632,5,25801,63.12401476322621,194455.0,68.26804754664226,194591.5360950933,194318.4639049067,129.28571428571428,194515.42397008731,194761.19541393907,9417.95,2026-02-25,194938.4962127615,54.84294428580551,-14532.0,0.9583333332534723,0.9165476563361277,0,0.028337881937643476
2026-02-25 09:29:00,194545.0,194550.0,194440.0,194470.0,7419,5,21843,50.87875000410536,194458.5,67.08400075976132,194592.66800151952,194324.33199848048,119.64285714285714,194512.493391372,194754.7955147316,9395.8,2026-02-25,194935.62360513269,54.49636502643001,-21951.0,-0.6818181817561983,0.7896081227774222,0,0.07462365669242187
2026-02-25 09:30:00,194475.0,194475.0,194300.0,194385.0,11963,5,34739,39.91067691193948,194458.5,67.08400075976132,194592.66800151952,194324.33199848048,124.28571428571429,194504.2680112835,194746.66814078146,9404.85,2026-02-25,194930.0529650773,52.84168952608564,-33914.0,-0.5142857142563265,1.27200327490468,0,0.010253030617658363
2026-02-25 09:31:00,194390.0,194440.0,194340.0,194370.0,7644,5,22963,38.09896385583103,194454.5,69.94170505002276,194594.38341010004,194314.61658989996,125.35714285714286,194495.60555894265,194738.38972010495,9330.05,2026-02-25,194926.53083687447,54.794339037601816,-41558.0,-0.19999999998,0.8192882138886509,0,0.03082942697009815
2026-02-25 09:32:00,194375.0,194425.0,194340.0,194355.0,6628,5,18993,36.05320601880661,194451.25,73.06945146149317,194597.38890292298,194305.11109707702,122.14285714285714,194486.53423255926,194729.96357241034,9281.5,2026-02-25,194923.45783165516,57.408139182250856,-48186.0,-0.23529411761937719,0.7141087108757053,0,0.85
2026-02-25 09:33:00,194360.0,194380.0,194170.0,194180.0,25854,5,80034,20.219792467027617,194438.5,95.0083098860861,194628.51661977218,194248.48338022782,132.85714285714286,194466.7578304587,194717.8764609288,10209.9,2026-02-25,194909.0331327344,73.61682643544587,-74040.0,-0.8571428571020407,2.5322481121239853,0,0.85
2026-02-25 09:34:00,194175.0,194230.0,194060.0,194115.0,19395,5,60137,16.79525063842557,194426.25,118.54240857862519,194663.33481715724,194189.16518284276,135.0,194444.06377688074,194704.62642882045,10896.65,2026-02-25,194896.9108465068,100.10706987281175,-93435.0,-0.352941176449827,1.7799048331351561,0,0.85
2026-02-25 09:35:00,194110.0,194240.0,194070.0,194110.0,16849,5,53890,16.526119876478106,194403.0,132.59951575700183,194668.199031514,194137.800968486,136.07142857142858,194422.5112751465,194691.5577160991,11027.35,2026-02-25,194886.751046264,117.23729497585973,-93435.0,0.0,1.527928287393138,0,0.85
2026-02-25 09:36:00,194115.0,194225.0,194110.0,194225.0,9294,5,29803,42.85336276922955,194389.25,136.22036133467753,194661.69072266936,194116.80927733064,134.28571428571428,194409.76861223386,194681.30370036064,11061.2,2026-02-25,194881.60568732797,124.33128143706735,-84141.0,0.956521739047259,0.8402343326213789,0,0.06684654982553506
2026-02-25 09:37:00,194225.0,194250.0,194190.0,194240.0,5975,5,18297,45.64829561821683,194380.0,139.89657834137486,194659.79315668275,194100.20684331725,132.85714285714286,194398.81579854139,194671.60471793514,11012.65,2026-02-25,194878.52566267017,128.86535313919546,-78166.0,0.24999999995833333,0.5425578766232082,0,0.03091787090054623
2026-02-25 09:38:00,194240.0,194260.0,194185.0,194255.0,5912,5,18023,48.77965701745123,194367.75,139.56204996172835,194646.87409992344,194088.62590007656,129.28571428571428,194389.53735992583,194662.44857028822,10910.35,2026-02-25,194875.53737174952,131.4232426680034,-72254.0,0.19999999997333334,0.5418707924122124,0,0.07211437237177751
2026-02-25 09:39:00,194250.0,194285.0,194210.0,194250.0,5793,5,18046,47.63613301734426,194355.5,138.55361873009696,194632.6072374602,194078.3927625398,121.07142857142857,194380.53494960803,194653.38376654562,10932.8,2026-02-25,194872.70372906455,130.2768924766496,-72254.0,0.0,0.5298734084584645,0,0.07211622875116558
2026-02-25 09:40:00,194255.0,194340.0,194250.0,194280.0,9390,5,27759,55.466078590739116,194349.75,139.21277731755995,194628.17555463512,194071.32444536488,118.57142857142857,194374.04882382686,194645.17752991823,10879.1,2026-02-25,194868.46752099166,130.0881392615421,-62864.0,0.2777777777469136,0.8631228686188533,0,0.028315486068345726
2026-02-25 09:41:00,194280.0,194330.0,194200.0,194310.0,10249,5,30615,62.479169762832974,194341.25,135.9941465460365,194613.2382930921,194069.2617069079,120.35714285714286,194369.9166416445,194637.81099079913,10873.85,2026-02-25,194863.8348082596,129.53727251521946,-52615.0,0.2307692307514793,0.9425364521297033,0,0.03603411503122388
2026-02-25 09:42:00,194310.0,194320.0,194165.0,194185.0,9243,5,29114,34.32552928291065,194323.0,130.9017309203512,194584.8034618407,194061.1965381593,122.85714285714286,194357.98653573196,194627.85910089145,10775.55,2026-02-25,194859.31945253763,125.64951137001495,-61858.0,-0.8064516128511966,0.8577752411701882,0,0.03601848426046995
2026-02-25 09:43:00,194190.0,194290.0,194185.0,194275.0,6483,5,21722,53.27481516666565,194310.0,121.29780663633927,194552.5956132727,194067.4043867273,122.5,194352.63256568476,194620.1039558169,10760.9,2026-02-25,194856.32140987762,117.51147760257824,-55375.0,0.8095238094467121,0.6024589021358785,0,0.01290300722681044
2026-02-25 09:44:00,194275.0,194295.0,194230.0,194275.0,4305,5,13448,53.27481516645215,194299.25,113.80124640908376,194526.85249281817,194071.64750718183,114.64285714285714,194347.62401305995,194612.51925349128,10426.25,2026-02-25,194854.40110123984,106.52330689665877,-55375.0,0.0,0.41290013187827557,0,0.0025410082172050022
2026-02-25 09:45:00,194280.0,194330.0,194195.0,194200.0,9486,5,28468,38.72575499556542,194293.0,115.72881186112514,194524.45762372226,194061.54237627774,117.14285714285714,194338.09988318512,194603.4528962717,10144.8,2026-02-25,194850.03543915256,105.72124192455719,-64861.0,-0.5925925925486968,0.935060326471754,0,0.05658770898594426
2026-02-25 09:46:00,194205.0,194260.0,194180.0,194245.0,6679,5,19743,49.14244478543171,194285.0,113.07891980963772,194511.15783961926,194058.84216038074,116.78571428571429,194332.09343910866,194595.57481063934,9817.6,2026-02-25,194846.93219980932,105.29282476639499,-58182.0,0.49999999993750005,0.6803088331153435,0,0.0309144726755275
2026-02-25 09:47:00,194245.0,194275.0,194190.0,194275.0,5669,5,16125,55.45327246703333,194277.25,107.80678379225866,194492.8635675845,194061.6364324155,107.85714285714286,194328.40999142424,194588.5292104055,9643.1,2026-02-25,194844.39978254688,100.5078842441708,-52513.0,0.35294117642906575,0.5878814903914841,0,1.1330492665710245e-05
2026-02-25 09:48:00,194275.0,194345.0,194240.0,194325.0,7180,5,21989,64.60380189901542,194266.25,88.55380463787041,194443.35760927573,194089.14239072427,103.21428571428571,194328.18999197753,194582.73735962735,9570.5,2026-02-25,194841.5240661042,85.16169690536118,-45333.0,0.4761904761451247,0.7502220364654404,0,0.02574804391436176
2026-02-25 09:49:00,194325.0,194390.0,194290.0,194385.0,7289,5,23302,72.9411951460021,194262.0,79.87490219119437,194421.7498043824,194102.2501956176,98.21428571428571,194331.85515378544,194578.39148359158,9564.0,2026-02-25,194838.91306946095,71.39969654406332,-38044.0,0.5999999999400001,0.762128816394017,0,0.85
2026-02-25 09:50:00,194385.0,194445.0,194365.0,194400.0,9126,5,28745,74.79637770744277,194262.75,81.15085043527651,194425.05170087056,194100.44829912944,95.71428571428571,194336.2515954767,194574.4707916445,9422.15,2026-02-25,194836.005876647,73.00940218174253,-28918.0,0.18749999997656253,0.9685687449244932,0,0.85
2026-02-25 09:51:00,194405.0,194465.0,194345.0,194430.0,9173,5,28223,78.48424033989068,194265.75,86.27183171476699,194438.29366342953,194093.20633657047,100.0,194342.2998796395,194571.29560941056,9498.6,2026-02-25,194833.18919786764,75.86590779019419,-19745.0,0.20833333331597223,0.9657212641852844,0,0.85
2026-02-25 09:52:00,194430.0,194610.0,194425.0,194585.0,20922,5,63025,88.93791798446938,194277.25,110.67347659265268,194498.5969531853,194055.9030468147,107.85714285714286,194357.95795192083,194571.59680480813,10213.3,2026-02-25,194828.79963046397,95.1595689732246,1177.0,0.8378378377925493,2.048505380237486,0,0.85
2026-02-25 09:53:00,194580.0,194635.0,194495.0,194505.0,14938,5,49483,67.71274861540516,194293.5,119.17589830537378,194531.85179661075,194055.14820338925,112.5,194367.4445356679,194570.13313876837,9667.5,2026-02-25,194825.79800136792,112.56719890325475,-13761.0,-0.5357142856760204,1.5451771399001342,0,0.06175581313790446
2026-02-25 09:54:00,194505.0,194530.0,194460.0,194485.0,6951,5,22459,63.01330456677031,194312.0,118.72569003267053,194549.45138006535,194074.54861993465,111.07142857142857,194375.02875917318,194568.26208077345,9045.3,2026-02-25,194824.16161787676,115.29950827348094,-20712.0,-0.2857142856734694,0.768465390865125,0,0.04375665631737881
2026-02-25 09:55:00,194485.0,194565.0,194455.0,194530.0,7563,5,24822,69.05383885508154,194333.0,118.25930474150111,194569.518609483,194096.481390517,109.64285714285714,194385.02690374266,194567.4211559213,8581.0,2026-02-25,194822.5317791265,117.55563570199207,-13149.0,0.40909090905371903,0.8813658081798375,0,0.05146258876257991
2026-02-25 09:56:00,194530.0,194580.0,194500.0,194550.0,4738,5,13653,71.62806270109064,194349.25,124.7869236572363,194598.82384731446,194099.67615268554,104.28571428571429,194395.67032930767,194567.0382733736,8353.2,2026-02-25,194821.60776012408,122.49525590494308,-8411.0,0.24999999996875003,0.5672077766597624,0,0.01797642846241718
2026-02-25 09:57:00,194555.0,194590.0,194430.0,194465.0,9067,5,27145,49.675658090905344,194360.5,124.56133555737209,194609.62267111475,194111.37732888525,108.21428571428571,194400.14321128782,194564.79567395878,8507.8,2026-02-25,194819.55224308805,123.84728735306986,-17478.0,-0.5624999999648437,1.0657279202601546,0,0.020553858222569343
2026-02-25 09:58:00,194460.0,194545.0,194460.0,194495.0,5379,5,15682,55.66960432782627,194372.5,125.42034586916363,194623.34069173833,194121.65930826167,109.64285714285714,194406.26300410798,194563.26170310253,8481.15,2026-02-25,194818.36358787253,124.32798892577244,-12099.0,0.41176470583391006,0.6342300277667129,0,0.005155594375683777
2026-02-25 09:59:00,194490.0,194570.0,194490.0,194545.0,4338,5,13022,64.48278064893339,194387.25,127.5835639473928,194642.4171278948,194132.0828721052,105.71428571428571,194415.2137780365,194562.86034699038,8408.4,2026-02-25,194817.51607715193,126.18499716166139,-7761.0,0.6874999999140625,0.515912658769188,0,0.007725164902884442
